n	R	alpha	T
246	10.6424	0.75	0
2	7.6087615987973134e-01	4.6124801198020577e+01
98	3.1094051313145816e+00	2.7818609160371125e+02
149	4.8745375388480108e+00	4.6717060608789325e+01
196	5.0083202339426141e+00	1.5365190379321575e+02
219	5.1022784280425730e+00	1.6995003322139382e+02
38	5.3546530733415336e+00	1.2301671607419848e+01
50	5.4284301333722427e+00	3.0104281911626458e+01
106	5.1687762207475147e+00	9.6840377887710929e+01
236	5.1452873023475743e+00	3.4301920479163527e+02
120	5.4621449697536306e+00	1.4267278376966715e+02
216	5.5647863366431025e+00	1.6543630108237267e+02
121	5.8201577370397990e+00	3.8651510998606682e+01
133	5.3796641250860624e+00	2.9267818978987634e+02
14	5.8772671016556375e+00	1.9238900659605858e+02
165	5.3747485434761195e+00	2.3440340353175995e+02
122	5.9202259540630706e+00	1.8353170014917850e+02
144	6.5135700246078416e+00	3.2990755434148014e+02
27	6.3407959397720282e+00	9.8297991855069981e+01
64	6.6639877920199089e+00	2.7557463859207928e+02
183	7.0417310878220185e+00	1.2832692548632622e+02
142	6.9035156911397166e+00	5.5201854240149267e+01
178	7.0377250844737418e+00	2.7512698050588369e+02
55	6.7508676959851810e+00	2.0372833027504387e+02
150	7.1454556661821220e+00	1.0596940987743437e+02
246	6.7642889468721030e+00	5.7142727170139551e+00
166	7.1091406545230820e+00	1.4286060696467757e+01
49	7.9284561744781401e+00	1.8892777788452804e+02
60	7.6109926836638193e+00	1.9204145743511617e+02
114	7.0310500170439134e+00	8.2930609490722432e+01
44	7.6224827621995210e+00	2.6411102721467614e+01
164	8.1768174084885317e+00	2.7336556772701442e+02
213	7.8901792296491102e+00	2.8267189012840394e+01
181	8.5660417929100863e+00	3.4350927975028753e+01
191	7.0302682524920934e+00	2.6208419049158692e+02
18	8.0301404444494988e+00	3.3808600617572665e+02
71	8.0023269634779375e+00	1.6127286585979164e+02
143	7.8367816211626264e+00	3.3738851733505732e+02
5	7.4749016630566620e+00	1.4276906141079962e+02
57	8.0887710916796731e+00	3.4435283716768026e+02
111	7.9990517534958236e+00	2.6739533775486052e+02
128	7.8673496173387312e+00	8.4104109965264797e+01
141	7.9924516519399704e+00	1.3028560183010995e+02
145	7.6761558884091414e+00	2.8150504656136036e+02
153	8.5218060869000833e+00	2.6628839252516627e+01
184	8.8504859976646255e+00	3.4310812186449766e+01
186	8.4557512630949994e+00	3.3516465425491333e+02
4	8.0890181819711220e+00	8.4992031455039978e+01
28	8.2828860619221718e+00	2.1327550951391462e+01
72	8.0196019764961974e+00	3.2116891267709434e+02
90	7.7626708792796419e+00	2.8330253060907125e+02
95	8.7258701646704591e+00	2.7465122418478131e+02
137	9.3810092036718178e+00	1.5368753652088344e+02
156	8.4693857714988940e+00	3.3793621125631029e+02
212	8.3147595828090033e+00	1.2764780416153371e+02
8	9.4112289431183402e+00	3.3679406614042819e+02
19	8.4874296353310879e+00	2.8022012477740645e+02
22	9.0974476079632094e+00	3.3408291684463620e+01
30	7.5583558285790540e+00	2.1350358604453504e+02
53	8.8769475811811578e+00	1.0761483991518617e+02
83	9.2401169116270072e+00	2.7476390060037374e+02
84	8.8987111425139549e+00	1.2835141807794571e+02
110	8.3023707560791440e+00	1.7009101490490139e+02
129	8.9435529985674105e+00	3.2960318522527821e+01
160	8.7415990530654888e+00	1.0752488742582501e+02
168	9.9758673338294273e+00	2.7452632955275476e+02
220	8.3317573526287649e+00	3.7940850080922246e+01
222	7.9382968126157643e+00	3.1884834992699325e+02
230	9.6077354050599002e+00	1.5478844275698066e+02
12	8.5293607569809051e+00	1.5964304175227880e+02
26	7.3660174391285507e+00	2.9865721128880978e+02
35	9.1062960408390961e+00	5.1163247851654887e+01
45	9.5725741736411365e+00	1.6892586892470717e+02
59	1.0166749008391308e+01	8.3165551722049713e+01
92	9.5785607534973831e+00	1.2791173076257110e+02
103	9.2716699201666906e+00	1.6943068983033299e+02
104	1.0514581350390973e+01	2.7525332537479699e+02
119	7.8683919669397051e+00	6.2020208509638906e+01
123	8.7764142626564539e+00	3.6768683670088649e+01
125	9.8186934728738287e+00	8.3433046834543347e+01
169	9.8908939592913381e+00	1.6390168919228014e+02
233	8.9743297567818274e+00	4.5549416989088058e+01
240	9.1051535364820229e+00	8.4696597615256906e+01
245	9.9883329898418083e+00	1.7329246345907453e+01
247	9.4875883167148931e+00	1.7895965427160263e+01
1	1.0205334149325894e+01	3.3572065003216261e+02
16	9.4784048341038094e+00	1.6459373130463064e+02
17	9.8668899109207491e+00	1.5505148523487151e+02
34	1.0151661532515115e+01	1.0426667176187037e+02
42	8.9495438644404786e+00	1.6060842024162412e+02
