n	R	alpha	T
673	12.7016	0.75	0
2	1.5764109299369615e+00	4.6124801198020577e+01
250	2.6645327659145424e+00	3.1230628372170031e+02
98	4.9622954678506366e+00	2.7818609160371125e+02
443	5.0260840547419185e+00	1.0104652494192123e+02
690	5.0655296399450878e+00	2.5375835001468658e+02
677	5.3187126366319966e+00	3.2960972310975194e+01
569	5.7358384974556467e+00	3.7680699527263641e+01
487	6.4919509094389936e+00	3.2209077911451459e+02
38	7.3766736272904296e+00	1.2301671607419848e+01
545	6.6924104277821668e+00	4.0283913044258952e+01
50	7.4524988633756202e+00	3.0104281911626458e+01
106	7.1851012752938415e+00	9.6840377887710929e+01
216	7.5923531734848808e+00	1.6543630108237267e+02
441	6.6274752281761886e+00	2.1917271198704839e+02
149	6.8800404271644027e+00	4.6717060608789325e+01
219	7.1163637725000974e+00	1.6995003322139382e+02
196	7.0190428261177127e+00	1.5365190379321575e+02
538	6.9396160678897800e+00	3.5294826010242110e+02
563	6.8850471013324812e+00	3.5099687148816884e+02
335	7.6410224794162502e+00	1.1171802174299955e+02
669	7.4801006921208604e+00	3.3410074967890978e+02
236	7.1608340483545563e+00	3.4301920479163527e+02
14	7.9116153019681059e+00	1.9238900659605858e+02
371	7.8537661851158260e+00	1.9221636001020670e+02
133	7.4023918411665646e+00	2.9267818978987634e+02
393	7.9221508469481590e+00	7.3322758264839649e+01
560	7.6752650882213800e+00	3.1064821989275515e+02
122	7.9553877519385514e+00	1.8353170014917850e+02
478	7.9067457818786790e+00	5.1819424638524659e+01
27	8.3826752845214489e+00	9.8297991855069981e+01
120	7.4871123925190810e+00	1.4267278376966715e+02
165	7.3973383283055449e+00	2.3440340353175995e+02
144	8.5576492440511753e+00	3.2990755434148014e+02
349	8.2207255169837747e+00	2.1072931674309075e+02
422	7.3798783174917562e+00	2.4480689266696575e+02
426	7.9306435291573871e+00	3.4513196540996432e+02
475	8.0738051248974063e+00	1.1000578106380999e+02
598	7.8743080839569037e+00	6.6511951563879848e+01
121	7.8533827656594646e+00	3.8651510998606682e+01
657	8.5663743977773947e+00	3.3118100197054446e+02
525	8.1356938551118159e+00	2.5599431497044864e+02
374	8.0500401054345492e+00	1.1309274916537106e+02
388	8.8835820337339992e+00	3.1674711769446731e+02
183	9.0910077713237438e+00	1.2832692548632622e+02
402	8.1314603242440793e+00	2.0311514829285443e+02
527	9.0675120744109474e+00	2.4635181706398726e+01
640	9.3379422468196189e+00	2.7420919798314571e+01
64	8.7097627815576324e+00	2.7557463859207928e+02
142	8.9516247982101778e+00	5.5201854240149267e+01
344	9.6164226736766327e+00	1.7034562435001135e+01
437	8.3130762751308449e+00	2.3532831201329827e+02
512	8.8843986917209392e+00	9.9169267471879706e+01
602	9.3449994665359686e+00	6.0511079113930471e+01
114	9.0802407318642100e+00	8.2930609490722432e+01
295	9.1240445400641352e+00	2.7822615508921444e+02
145	9.7294781344763965e+00	2.8150504656136036e+02
166	9.1589442664485308e+00	1.4286060696467757e+01
423	9.0947717938767223e+00	2.1022552379406989e+02
635	8.8650359484819994e+00	2.8475285810418433e+02
44	9.6755323775030355e+00	2.6411102721467614e+01
55	8.7975382403108888e+00	2.0372833027504387e+02
71	1.0057089305492109e+01	1.6127286585979164e+02
222	9.9928035588889141e+00	3.1884834992699325e+02
323	9.6591967757835295e+00	3.2058616261929274e+02
361	1.0109628676516516e+01	1.2944170947186649e+02
425	9.8000155872314423e+00	1.2996628945693374e+02
622	1.0479315391370028e+01	1.7087023342028260e+01
645	1.0004588790725435e+01	7.2528000539168715e+01
143	9.8908570971592624e+00	3.3738851733505732e+02
153	1.0578244670434033e+01	2.6628839252516627e+01
526	9.5448792670314937e+00	6.9645805601030588e+01
630	1.1076559062661280e+01	1.6174013642594222e+01
647	9.2712575562024799e+00	3.0504385152831674e+02
653	9.7181549527036655e+00	2.8224893585778773e+02
49	9.9829225382510689e+00	1.8892777788452804e+02
90	9.8164100903162517e+00	2.8330253060907125e+02
150	9.1955322772720205e+00	1.0596940987743437e+02
178	9.0869696057053595e+00	2.7512698050588369e+02
191	9.0794526479896529e+00	2.6208419049158692e+02
213	9.9444856505059320e+00	2.8267189012840394e+01
246	8.8110926954000970e+00	5.7142727170139551e+00
372	1.0262488444884520e+01	2.0782060079276562e+02
408	9.3605177196575386e+00	1.6451204664073884e+02
694	9.8845176142313012e+00	3.4179144557565451e+01
18	1.0085010041929307e+01	3.3808600617572665e+02
60	9.6639824939255536e+00	1.9204145743511617e+02
141	1.0047175370471454e+01	1.3028560183010995e+02
212	1.0370607140988129e+01	1.2764780416153371e+02
326	1.0196748195368594e+01	7.2075238293036819e+01
332	1.0695829595929061e+01	1.7388004325330257e+01
410	9.7482313205560978e+00	2.9376270194537938e+02
448	1.0133192617644578e+01	2.8000394543632865e+01
460	9.8699915768395101e+00	3.2017490940168500e+02
554	9.9285033495086026e+00	5.0267251739278436e+01
5	9.5271424480377611e+00	1.4276906141079962e+02
72	1.0074431198381834e+01	3.2116891267709434e+02
181	1.0622595177186346e+01	3.4350927975028753e+01
304	1.0267265809069119e+01	1.8802316450513902e+02
313	9.7709085412798427e+00	1.5869819590821862e+02
369	1.0037109980291076e+01	1.6493431619368494e+02
390	1.0633870756064335e+01	2.6099284356459975e+02
421	9.3091091450330712e+00	2.1725807307288053e+02
472	1.1587677370231779e+01	1.6141172004863620e+01
625	1.0626130356759989e+01	3.1731425930745905e+02
651	9.7365349085963988e+00	3.2159388195723295e+02
695	1.0685195086524269e+01	1.2832338991574943e+02
19	1.0543776335820924e+01	2.8022012477740645e+02
26	9.4176013034854478e+00	2.9865721128880978e+02
95	1.0782807975316667e+01	2.7465122418478131e+02
184	1.0907693136365708e+01	3.4310812186449766e+01
186	1.0512011167582079e+01	3.3516465425491333e+02
220	1.0387656966504524e+01	3.7940850080922246e+01
297	9.3299838208290176e+00	8.5755929443985224e+01
383	1.0582256114398623e+01	9.9304523896425962e+01
439	9.9372112632365432e+00	2.5887216967530549e+02
480	1.1207507128962405e+01	3.1929136552847922e+02
501	1.0727029148295850e+01	1.2830763177014887e+02
544	1.0058909846394036e+01	1.1518971752375366e+02
559	9.9860655212769913e+00	1.4284767963923514e+02
617	1.0573707382162226e+01	3.3658366561867297e+02
637	1.0503829213029107e+01	1.6769896122626960e+02
646	1.0598801287295606e+01	2.5938645022921264e+02
22	1.1155119537804417e+01	3.3408291684463620e+01
28	1.0338634198997555e+01	2.1327550951391462e+01
42	1.1006947834477378e+01	1.6060842024162412e+02
84	1.0956015934067290e+01	1.2835141807794571e+02
123	1.0833464356806969e+01	3.6768683670088649e+01
128	9.9215584318492436e+00	8.4104109965264797e+01
152	1.1947829242786730e+01	9.8872255152091384e+01
164	1.0232217030375992e+01	2.7336556772701442e+02
276	1.0546922927791957e+01	9.8604116979986429e+01
370	1.1323772127716779e+01	3.1943089907057583e+02
379	1.0478550883791184e+01	3.0290762233547866e+02
409	1.1572300245730055e+01	1.3005889641121030e+02
420	1.0113509028183184e+01	2.6472733019851148e+02
449	1.0240168194137716e+01	2.2150952347554264e+02
450	1.0471432911485127e+01	3.0160939235240221e+02
462	1.0144438607869789e+01	3.0520439296960831e+02
499	1.0730486482558620e+01	4.6010521072894342e+01
500	9.4552234428386512e+00	1.4641303455457091e+02
509	1.0801390774520216e+01	3.1653783640824253e+02
517	1.0376449002926071e+01	2.1003787117078903e+02
595	1.0549457058678447e+01	9.8171592336148024e+01
599	9.7712575131810908e+00	3.3145104400813580e+02
662	1.0172623339249869e+01	9.4053732203319683e+01
667	1.0390321632972087e+01	9.4055114379152656e+01
688	1.1486397766870132e+01	9.9210199490189552e+01
10	1.1542666495933711e+01	1.1277846467681231e+02
12	1.0585819217262047e+01	1.5964304175227880e+02
52	1.0631781791542986e+01	3.2776141673326498e+02
53	1.0934208740148629e+01	1.0761483991518617e+02
57	1.0143859578931840e+01	3.4435283716768026e+02
65	1.1870039940018755e+01	1.6324461009353399e+01
83	1.1298020615147870e+01	2.7476390060037374e+02
89	1.2068003080508953e+01	2.6565123964101076e+01
92	1.1636924499878759e+01	1.2791173076257110e+02
111	1.0053801317505448e+01	2.6739533775486052e+02
135	1.0759827668195676e+01	2.5826097671873868e+02
160	1.0798572262869543e+01	1.0752488742582501e+02
177	1.0931058027208273e+01	4.7616218877956271e+01
180	1.2085093154522156e+01	2.6733036283403635e+01
214	1.0033675716709553e+01	2.4954667132347822e+02
284	1.0866370475754779e+01	1.0756808063015342e+02
307	1.0713656970333245e+01	3.0492802175693214e+02
309	1.1150202074052599e+01	5.0140817770734429e+01
352	1.0904532376828906e+01	1.1295193729922175e+02
355	1.1284193981385940e+01	2.8041200707666576e+02
385	1.0917170598766800e+01	2.3283140910789368e+02
463	1.0927925158273723e+01	2.3318058771081272e+02
469	1.1159546366697993e+01	2.7803351984359324e+02
513	1.0735816143950068e+01	1.8590844562277198e+01
531	1.0324065550462970e+01	3.4387566187418997e+02
549	1.0684894075463474e+01	1.6665123095735905e+02
588	1.0644720855389714e+01	3.0369833637960255e+02
594	1.0647330281995961e+01	1.9486532815732062e+02
638	1.1463755994798042e+01	2.9637394901365042e+01
655	1.0394932750368616e+01	3.5307315775193280e+02
4	1.0144107571468259e+01	8.4992031455039978e+01
30	9.6110649740524625e+00	2.1350358604453504e+02
75	1.0303050993130762e+01	2.3482759614475071e+02
