n	R	alpha	T
626	12.5534	0.75	0
2	1.4993026770144049e+00	4.6124801198020577e+01
250	2.5530214216458536e+00	3.1230628372170031e+02
98	4.8214336507239688e+00	2.7818609160371125e+02
443	4.8848866776836193e+00	1.0104652494192123e+02
569	5.5917801216431284e+00	3.7680699527263641e+01
487	6.3460993113730098e+00	3.2209077911451459e+02
545	6.5462281692293702e+00	4.0283913044258952e+01
38	7.2296696457129075e+00	1.2301671607419848e+01
50	7.3054269165729488e+00	3.0104281911626458e+01
216	7.4451654918908377e+00	1.6543630108237267e+02
106	7.0382870726009399e+00	9.6840377887710929e+01
441	6.4813947756268453e+00	2.1917271198704839e+02
149	6.7335900148422025e+00	4.6717060608789325e+01
219	6.9696245151603797e+00	1.6995003322139382e+02
196	6.8724164294720227e+00	1.5365190379321575e+02
563	6.7385900309135600e+00	3.5099687148816884e+02
236	7.0140458692144669e+00	3.4301920479163527e+02
335	7.4937972646152096e+00	1.1171802174299955e+02
538	6.7930880068227637e+00	3.5294826010242110e+02
393	7.7747335401409652e+00	7.3322758264839649e+01
560	7.5280142689812140e+00	3.1064821989275515e+02
122	7.8079502809182522e+00	1.8353170014917850e+02
133	7.2553643767958498e+00	2.9267818978987634e+02
478	7.7593379918245580e+00	5.1819424638524659e+01
14	7.7642044918616646e+00	1.9238900659605858e+02
371	7.7063919708993280e+00	1.9221636001020670e+02
475	7.9262997408765807e+00	1.1000578106380999e+02
120	7.3400106710991722e+00	1.4267278376966715e+02
121	7.7060087992988757e+00	3.8651510998606682e+01
374	7.9025478740549957e+00	1.1309274916537106e+02
27	8.2350185754019076e+00	9.8297991855069981e+01
165	7.2503154428362171e+00	2.3440340353175995e+02
349	8.0731437987925414e+00	2.1072931674309075e+02
422	7.2328713852392452e+00	2.4480689266696575e+02
426	7.7832210223843843e+00	3.4513196540996432e+02
598	7.7269206937270623e+00	6.6511951563879848e+01
402	7.9839239836246323e+00	2.0311514829285443e+02
525	7.9881552934401521e+00	2.5599431497044864e+02
344	9.4684149192661433e+00	1.7034562435001135e+01
512	8.7365597111286544e+00	9.9169267471879706e+01
144	8.4099210830135185e+00	3.2990755434148014e+02
166	9.0110309717012722e+00	1.4286060696467757e+01
527	8.9196218543603827e+00	2.4635181706398726e+01
640	9.1899881024682077e+00	2.7420919798314571e+01
64	8.5619796577160123e+00	2.7557463859207928e+02
142	8.8037661863177377e+00	5.5201854240149267e+01
183	8.9431114701726049e+00	1.2832692548632622e+02
388	8.7357432977405498e+00	3.1674711769446731e+02
437	8.1654506864094198e+00	2.3532831201329827e+02
602	9.1970438210631773e+00	6.0511079113930471e+01
44	9.5275146120221539e+00	2.6411102721467614e+01
246	8.6632762768083040e+00	5.7142727170139551e+00
295	8.9761398672145827e+00	2.7822615508921444e+02
423	8.9468745284247202e+00	2.1022552379406989e+02
622	1.0331197596032492e+01	1.7087023342028260e+01
55	8.6497261306511231e+00	2.0372833027504387e+02
114	8.9323472041488881e+00	8.2930609490722432e+01
71	9.9090165650210711e+00	1.6127286585979164e+02
145	9.5814516112682426e+00	2.8150504656136036e+02
150	9.0476101820367205e+00	1.0596940987743437e+02
191	8.9315593241522055e+00	2.6208419049158692e+02
222	9.8447390160236576e+00	3.1884834992699325e+02
323	9.5111817328139665e+00	3.2058616261929274e+02
361	9.9615495233463509e+00	1.2944170947186649e+02
372	1.0114392007639514e+01	2.0782060079276562e+02
425	9.6519781336844588e+00	1.2996628945693374e+02
645	9.8565227153293851e+00	7.2528000539168715e+01
141	9.8991038686078081e+00	1.3028560183010995e+02
143	9.7428063913897685e+00	3.3738851733505732e+02
153	1.0430118225020122e+01	2.6628839252516627e+01
408	9.2125588010937438e+00	1.6451204664073884e+02
460	9.7219438357272008e+00	3.2017490940168500e+02
630	1.0928397588277720e+01	1.6174013642594222e+01
635	8.7172028076653572e+00	2.8475285810418433e+02
647	9.1233179945020915e+00	3.0504385152831674e+02
5	9.3791506798936357e+00	1.4276906141079962e+02
178	8.9390743421110450e+00	2.7512698050588369e+02
213	9.7964275341775693e+00	2.8267189012840394e+01
297	9.1820313788310077e+00	8.5755929443985224e+01
526	9.3968842373645902e+00	6.9645805601030588e+01
60	9.5159666499106876e+00	1.9204145743511617e+02
90	9.6683701779406874e+00	2.8330253060907125e+02
212	1.0222499620213718e+01	1.2764780416153371e+02
313	9.6228755282460980e+00	1.5869819590821862e+02
326	1.0048658949608834e+01	7.2075238293036819e+01
332	1.0547693669478887e+01	1.7388004325330257e+01
369	9.8890397454023056e+00	1.6493431619368494e+02
410	9.6002018348198934e+00	2.9376270194537938e+02
421	9.1611612167248406e+00	2.1725807307288053e+02
448	9.9851106693427560e+00	2.8000394543632865e+01
472	1.1439491276464835e+01	1.6141172004863620e+01
554	9.7804474106140216e+00	5.0267251739278436e+01
18	9.9369338621804655e+00	3.3808600617572665e+02
49	9.8348592907635588e+00	1.8892777788452804e+02
123	1.0685318343611122e+01	3.6768683670088649e+01
128	9.7735034472866360e+00	8.4104109965264797e+01
181	1.0474465057261295e+01	3.4350927975028753e+01
370	1.1175597568924692e+01	3.1943089907057583e+02
379	1.0330433157828049e+01	3.0290762233547866e+02
383	1.0434129331583955e+01	9.9304523896425962e+01
450	1.0323315833345690e+01	3.0160939235240221e+02
544	9.9108368794698425e+00	1.1518971752375366e+02
559	9.8380018607118398e+00	1.4284767963923514e+02
625	1.0477999949161118e+01	3.1731425930745905e+02
637	1.0355709214148980e+01	1.6769896122626960e+02
12	1.0437692135605753e+01	1.5964304175227880e+02
26	9.2696306668089203e+00	2.9865721128880978e+02
42	1.0858790503518719e+01	1.6060842024162412e+02
65	1.1721843787407359e+01	1.6324461009353399e+01
72	9.9263563132788146e+00	3.2116891267709434e+02
84	1.0807861774624756e+01	1.2835141807794571e+02
160	1.0650428709187562e+01	1.0752488742582501e+02
184	1.0759542099987160e+01	3.4310812186449766e+01
220	1.0239547778417718e+01	3.7940850080922246e+01
304	1.0119168862891994e+01	1.8802316450513902e+02
390	1.0485739721248414e+01	2.6099284356459975e+02
409	1.1424114763299007e+01	1.3005889641121030e+02
449	1.0092074158952441e+01	2.2150952347554264e+02
462	9.9963553428728726e+00	3.0520439296960831e+02
480	1.1059338422555292e+01	3.1929136552847922e+02
499	1.0582347917403752e+01	4.6010521072894342e+01
500	9.3072453523470973e+00	1.4641303455457091e+02
501	1.0578890843308585e+01	1.2830763177014887e+02
517	1.0228340908472243e+01	2.1003787117078903e+02
4	9.9960243450712660e+00	8.4992031455039978e+01
8	1.1321198606126009e+01	3.3679406614042819e+02
10	1.1394482211691994e+01	1.1277846467681231e+02
19	1.0395652831705116e+01	2.8022012477740645e+02
22	1.1006953639774236e+01	3.3408291684463620e+01
28	1.0190529862882952e+01	2.1327550951391462e+01
53	1.0786055976091392e+01	1.0761483991518617e+02
83	1.1149847308984128e+01	2.7476390060037374e+02
86	1.1422473011352778e+01	3.1728305842727423e+02
89	1.1919801043353511e+01	2.6565123964101076e+01
95	1.0634665554115346e+01	2.7465122418478131e+02
129	1.0852788512197661e+01	3.2960318522527821e+01
152	1.1799630673173164e+01	9.8872255152091384e+01
235	1.1870474161654116e+01	1.1289989892393351e+02
267	1.1491582762232383e+01	1.2953382985666394e+02
276	1.0398799152004761e+01	9.8604116979986429e+01
284	1.0718222201230821e+01	1.0756808063015342e+02
299	1.0279882730868175e+01	1.0123808093369009e+02
352	1.0756381548695948e+01	1.1295193729922175e+02
439	9.7891541347417306e+00	2.5887216967530549e+02
484	1.1497421850907747e+01	3.1692364920862019e+02
509	1.0653247019767161e+01	3.1653783640824253e+02
513	1.0587677179051479e+01	1.8590844562277198e+01
528	1.1494120311187132e+01	3.1667615809477871e+02
549	1.0536758995946608e+01	1.6665123095735905e+02
566	1.1486763870805936e+01	2.0799876778386530e+02
587	1.1167441188503885e+01	1.2992288628593087e+01
588	1.0496588947474615e+01	3.0369833637960255e+02
595	1.0401333064563916e+01	9.8171592336148024e+01
617	1.0425581319601989e+01	3.3658366561867297e+02
620	9.9959843008232170e+00	1.1837493368424474e+02
646	1.0450673123542886e+01	2.5938645022921264e+02
41	1.2166640154603776e+01	1.0745830745436251e+02
57	9.9957763814578566e+00	3.4435283716768026e+02
92	1.1488736494994518e+01	1.2791173076257110e+02
110	1.0210073660841706e+01	1.7009101490490139e+02
119	9.7745501457488597e+00	6.2020208509638906e+01
151	1.2509054103067607e+01	1.2989331174641848e+02
154	1.0718005936929815e+01	5.4769376618787646e+01
164	1.0084123860628187e+01	2.7336556772701442e+02
177	1.0782905466649206e+01	4.7616218877956271e+01
180	1.1936890649132367e+01	2.6733036283403635e+01
186	1.0363890442191309e+01	3.3516465425491333e+02
214	9.8856059162968783e+00	2.4954667132347822e+02
224	1.1133855116513748e+01	1.0133163562975824e+02
247	1.1397655234289930e+01	1.7895965427160263e+01
260	1.2169943182713503e+01	2.6900601424276829e+01
271	1.1023684658170934e+01	4.6870098486542702e+01
277	1.1418137767344914e+01	3.5999018512666225e+00
289	1.2139600395468106e+01	1.5938027026131751e+01
307	1.0565519677984577e+01	3.0492802175693214e+02
309	1.1002036445342140e+01	5.0140817770734429e+01
312	1.0743077074992099e+01	7.8725845199078321e+01
322	1.0615637898977630e+01	1.1492056514136493e+02
355	1.1136021357833869e+01	2.8041200707666576e+02
358	1.2226878257386510e+01	1.6438020123168823e+01
360	1.0949720615945544e+01	3.4848455526866019e+02
411	1.1945476760519947e+01	1.6492146765813231e+01
420	9.9654294113293425e+00	2.6472733019851148e+02
465	1.0994836467449835e+01	1.0136980421841145e+02
469	1.1011380227066830e+01	2.7803351984359324e+02
481	1.2351554518496060e+01	3.1926309278234839e+02
531	1.0175962690951055e+01	3.4387566187418997e+02
551	1.1691656505944520e+01	1.3351668510586023e+01
581	1.0374886526987416e+01	8.8891374785453081e+01
583	1.0901614159761015e+01	2.2167480907402935e+02
594	1.0499198165159155e+01	1.9486532815732062e+02
596	9.9570017105848070e+00	1.7757657621055841e+02
599	9.6232244463335945e+00	3.3145104400813580e+02
614	9.7951681921589575e+00	1.3531795701943338e+02
619	1.1345940708513462e+01	1.6070772760547698e+02
631	1.2136804522794890e+01	1.2964775668457150e+02
638	1.1315575034076177e+01	2.9637394901365042e+01
3	1.0958939237168105e+01	3.5965458554215735e+02
16	1.1388460347771897e+01	1.6459373130463064e+02
30	9.4630581491350849e+00	2.1350358604453504e+02
31	1.1400551022987528e+01	2.4179547300562263e+02
35	1.1015816697321290e+01	5.1163247851654887e+01
56	1.1813674653520977e+01	2.2101779459975660e+02
61	1.1378043493695431e+01	3.4197772809304291e+02
63	1.1378440262141737e+01	1.9461618304252625e+02
70	1.2417981087146144e+01	1.9468374897725880e+02
75	1.0154950292139169e+01	2.3482759614475071e+02
79	1.2126546125431561e+01	4.5473357085138559e+01
126	1.1763291570806125e+01	3.4836045322939748e+02
135	1.0611686922016322e+01	2.5826097671873868e+02
146	1.0569476952195229e+01	2.2187841941602525e+02
147	1.2102443222751257e+01	1.2959796851500871e+01
156	1.0377561356932075e+01	3.3793621125631029e+02
167	1.1592521878089281e+01	2.9299549025483429e+02
168	1.1886440198218041e+01	2.7452632955275476e+02
190	1.0774717971792063e+01	1.1682630012743175e+02
201	1.1772497380190565e+01	7.3263714378699675e+01
233	1.0883621897214461e+01	4.5549416989088058e+01
234	1.1603190560133681e+01	3.4201559057459235e+02
238	1.1439749533657428e+01	8.9532071957364693e+01
240	1.1014672310089374e+01	8.4696597615256906e+01
243	1.0297352443260825e+01	6.8853697227314115e+01
261	1.2349730082024257e+01	1.3129092771559955e+01
269	1.1367558193212536e+01	8.3407429140061140e+00
